-9.382 -0.161
-9.382 -0.012
-9.382 0.136
-9.382 0.284
-9.382 0.432
-9.382 0.58
-9.382 0.728
-9.382 0.876
-9.382 1.025
-9.382 1.173
-9.382 1.321
-9.382 1.469
-9.382 1.617
-9.382 1.765
-9.382 1.914
-9.382 2.062
-9.382 2.21
-9.382 2.358
-9.382 2.506
-9.382 2.654
-9.382 2.802
-9.382 2.951
-9.382 3.099
-9.382 3.247
-9.382 3.395
-9.382 3.543
-9.382 3.691
-9.382 3.84
-9.382 3.988
-9.382 4.136
-9.382 4.284
-9.382 4.432
-9.382 4.58
-9.382 4.729
-9.21 -9.939
-9.21 -9.791
-9.21 -9.643
-9.21 -9.494
-9.21 -9.346
-9.21 -9.198
-9.21 -9.05
-9.21 -8.902
-9.21 -8.754
-9.21 -8.606
-9.21 -8.457
-9.21 -8.309
-9.21 -8.161
-9.21 -8.013
-9.21 -7.865
-9.21 -7.717
-9.21 -7.568
-9.21 -7.42
-9.21 -7.272
-9.21 -7.124
-9.21 -6.976
-9.21 -6.828
-9.21 -6.68
-9.21 -6.531
-9.21 -6.383
-9.21 -6.235
-9.21 -6.087
-9.21 -5.939
-9.21 -5.791
-9.21 -5.642
-9.21 -5.494
-9.21 -5.346
-9.21 -5.198
-9.21 -5.05
-9.21 -4.902
-9.21 -4.753
-9.21 -4.605
-9.21 -4.457
-9.21 -4.309
-9.21 -4.161
-9.21 -4.013
-9.21 -3.865
-9.21 -3.716
-9.21 -3.568
-9.21 -3.42
-9.21 -3.272
-9.21 -3.124
-9.21 -2.976
-9.21 -2.827
-9.21 -2.679
-9.21 -2.531
-9.21 -2.383
-9.21 -2.235
-9.21 -2.087
-9.21 -1.939
-9.21 -1.79
-9.21 -1.642
-9.21 -1.494
-9.21 -1.346
-9.21 -1.198
-9.21 -1.05
-9.21 -0.901
-9.21 -0.753
-9.21 -0.605
-9.21 -0.457
-9.21 -0.309
-9.21 -0.161
-9.21 -0.012
-9.21 0.136
-9.21 0.284
-9.21 0.432
-9.21 0.58
-9.21 0.728
-9.21 0.876
-9.21 1.025
-9.21 1.173
-9.21 1.321
-9.21 1.469
-9.21 1.617
-9.21 1.765
-9.21 1.914
-9.21 2.062
-9.21 2.21
-9.21 2.358
-9.21 2.506
-9.21 2.654
-9.21 2.802
-9.21 2.951
-9.21 3.099
-9.21 3.247
-9.21 3.395
-9.21 3.543
-9.21 3.691
-9.21 3.84
-9.21 3.988
-9.21 4.136
-9.21 4.284
-9.21 4.432
-9.21 4.58
-9.21 4.729
-9.038 -9.939
-9.038 -9.791
-9.038 -9.643
-9.038 -9.494
-9.038 -9.346
-9.038 -9.198
-9.038 -9.05
-9.038 -8.902
-9.038 -8.754
-9.038 -8.606
-9.038 -8.457
-9.038 -8.309
-9.038 -8.161
-9.038 -8.013
-9.038 -7.865
-9.038 -7.717
-9.038 -7.568
-9.038 -7.42
-9.038 -7.272
-9.038 -7.124
-9.038 -6.976
-9.038 -6.828
-9.038 -6.68
-9.038 -6.531
-9.038 -6.383
-9.038 -6.235
-9.038 -6.087
-9.038 -5.939
-9.038 -5.791
-9.038 -5.642
-9.038 -5.494
-9.038 -5.346
-9.038 -5.198
-9.038 -5.05
-9.038 -4.902
-9.038 -4.753
-9.038 -4.605
-9.038 -4.457
-9.038 -4.309
-9.038 -4.161
-9.038 -4.013
-9.038 -3.865
-9.038 -3.716
-9.038 -3.568
-9.038 -3.42
-9.038 -3.272
-9.038 -3.124
-9.038 -2.976
-9.038 -2.827
-9.038 -2.679
-9.038 -2.531
-9.038 -2.383
-9.038 -2.235
-9.038 -2.087
-9.038 -1.939
-9.038 -1.79
-9.038 -1.642
-9.038 -1.494
-9.038 -1.346
-9.038 -1.198
-9.038 -1.05
-9.038 -0.901
-9.038 -0.753
-9.038 -0.605
-9.038 -0.457
-9.038 -0.309
-9.038 -0.161
-9.038 -0.012
-9.038 0.136
-9.038 0.284
-9.038 0.432
-9.038 0.58
-9.038 0.728
-9.038 0.876
-9.038 1.025
-9.038 1.173
-9.038 1.321
-9.038 1.469
-9.038 1.617
-9.038 1.765
-9.038 1.914
-9.038 2.062
-9.038 2.21
-9.038 2.358
-9.038 2.506
-9.038 2.654
-9.038 2.802
-9.038 2.951
-9.038 3.099
-9.038 3.247
-9.038 3.395
-9.038 3.543
-9.038 3.691
-9.038 3.84
-9.038 3.988
-9.038 4.136
-9.038 4.284
-9.038 4.432
-9.038 4.58
-9.038 4.729
-8.867 -9.939
-8.867 -9.791
-8.867 -9.643
-8.867 -9.494
-8.867 -9.346
-8.867 -9.198
-8.867 -9.05
-8.867 -8.902
-8.867 -8.754
-8.867 -8.606
-8.867 -8.457
-8.867 -8.309
-8.867 -8.161
-8.867 -8.013
-8.867 -7.865
-8.867 -7.717
-8.867 -7.568
-8.867 -7.42
-8.867 -7.272
-8.867 -7.124
-8.867 -6.976
-8.867 -6.828
-8.867 -6.68
-8.867 -6.531
-8.867 -6.383
-8.867 -6.235
-8.867 -6.087
-8.867 -5.939
-8.867 -5.791
-8.867 -5.642
-8.867 -5.494
-8.867 -5.346
-8.867 -5.198
-8.867 -5.05
-8.867 -4.902
-8.867 -4.753
-8.867 -4.605
-8.867 -4.457
-8.867 -4.309
-8.867 -4.161
-8.867 -4.013
-8.867 -3.865
-8.867 -3.716
-8.867 -3.568
-8.867 -3.42
-8.867 -3.272
-8.867 -3.124
-8.867 -2.976
-8.867 -2.827
-8.867 -2.679
-8.867 -2.531
-8.867 -2.383
-8.867 -2.235
-8.867 -2.087
-8.867 -1.939
-8.867 -1.79
-8.867 -1.642
-8.867 -1.494
-8.867 -1.346
-8.867 -1.198
-8.867 -1.05
-8.867 -0.901
-8.867 -0.753
-8.867 -0.605
-8.867 -0.457
-8.867 -0.309
-8.867 -0.161
-8.867 -0.012
-8.867 0.136
-8.867 0.284
-8.867 0.432
-8.867 0.58
-8.867 0.728
-8.867 0.876
-8.867 1.025
-8.867 1.173
-8.867 1.321
-8.867 1.469
-8.867 1.617
-8.867 1.765
-8.867 1.914
-8.867 2.062
-8.867 2.21
-8.867 2.358
-8.867 2.506
-8.867 2.654
-8.867 2.802
-8.867 2.951
-8.867 3.099
-8.867 3.247
-8.867 3.395
-8.867 3.543
-8.867 3.691
-8.867 3.84
-8.867 3.988
-8.867 4.136
-8.867 4.284
-8.867 4.432
-8.867 4.58
-8.867 4.729
-8.695 -9.939
-8.695 -9.791
-8.695 -9.643
-8.695 -9.494
-8.695 -9.346
-8.695 -9.198
-8.695 -9.05
-8.695 -8.902
-8.695 -8.754
-8.695 -8.606
-8.695 -8.457
-8.695 -8.309
-8.695 -8.161
-8.695 -8.013
-8.695 -7.865
-8.695 -7.717
-8.695 -7.568
-8.695 -7.42
-8.695 -7.272
-8.695 -7.124
-8.695 -6.976
-8.695 -6.828
-8.695 -6.68
-8.695 -6.531
-8.695 -6.383
-8.695 -6.235
-8.695 -6.087
-8.695 -5.939
-8.695 -5.791
-8.695 -5.642
-8.695 -5.494
-8.695 -5.346
-8.695 -5.198
-8.695 -5.05
-8.695 -4.902
-8.695 -4.753
-8.695 -4.605
-8.695 -4.457
-8.695 -4.309
-8.695 -4.161
-8.695 -4.013
-8.695 -3.865
-8.695 -3.716
-8.695 -3.568
-8.695 -3.42
-8.695 -3.272
-8.695 -3.124
-8.695 -2.976
-8.695 -2.827
-8.695 -2.679
-8.695 -2.531
-8.695 -2.383
-8.695 -2.235
-8.695 -2.087
-8.695 -1.939
-8.695 -1.79
-8.695 -1.642
-8.695 -1.494
-8.695 -1.346
-8.695 -1.198
-8.695 -1.05
-8.695 -0.901
-8.695 -0.753
-8.695 -0.605
-8.695 -0.457
-8.695 -0.309
-8.695 -0.161
-8.695 -0.012
-8.695 0.136
-8.695 0.284
-8.695 0.432
-8.695 0.58
-8.695 0.728
-8.695 0.876
-8.695 1.025
-8.695 1.173
-8.695 1.321
-8.695 1.469
-8.695 1.617
-8.695 1.765
-8.695 1.914
-8.695 2.062
-8.695 2.21
-8.695 2.358
-8.695 2.506
-8.695 2.654
-8.695 2.802
-8.695 2.951
-8.695 3.099
-8.695 3.247
-8.695 3.395
-8.695 3.543
-8.695 3.691
-8.695 3.84
-8.695 3.988
-8.695 4.136
-8.695 4.284
-8.695 4.432
-8.695 4.58
-8.695 4.729
-8.523 -9.939
-8.523 -9.791
-8.523 -9.643
-8.523 -9.494
-8.523 -9.346
-8.523 -9.198
-8.523 -9.05
-8.523 -8.902
-8.523 -8.754
-8.523 -8.606
-8.523 -8.457
-8.523 -8.309
-8.523 -8.161
-8.523 -8.013
-8.523 -7.865
-8.523 -7.717
-8.523 -7.568
-8.523 -7.42
-8.523 -7.272
-8.523 -7.124
-8.523 -6.976
-8.523 -6.828
-8.523 -6.68
-8.523 -6.531
-8.523 -6.383
-8.523 -6.235
-8.523 -6.087
-8.523 -5.939
-8.523 -5.791
-8.523 -5.642
-8.523 -5.494
-8.523 -5.346
-8.523 -5.198
-8.523 -5.05
-8.523 -4.902
-8.523 -4.753
-8.523 -4.605
-8.523 -4.457
-8.523 -4.309
-8.523 -4.161
-8.523 -4.013
-8.523 -3.865
-8.523 -3.716
-8.523 -3.568
-8.523 -3.42
-8.523 -3.272
-8.523 -3.124
-8.523 -2.976
-8.523 -2.827
-8.523 -2.679
-8.523 -2.531
-8.523 -2.383
-8.523 -2.235
-8.523 -2.087
-8.523 -1.939
-8.523 -1.79
-8.523 -1.642
-8.523 -1.494
-8.523 -1.346
-8.523 -1.198
-8.523 -1.05
-8.523 -0.901
-8.523 -0.753
-8.523 -0.605
-8.523 -0.457
-8.523 -0.309
-8.523 -0.161
-8.523 -0.012
-8.523 0.136
-8.523 0.284
-8.523 0.432
-8.523 0.58
-8.523 0.728
-8.523 0.876
-8.523 1.025
-8.523 1.173
-8.523 1.321
-8.523 1.469
-8.523 1.617
-8.523 1.765
-8.523 1.914
-8.523 2.062
-8.523 2.21
-8.523 2.358
-8.523 2.506
-8.523 2.654
-8.523 2.802
-8.523 2.951
-8.523 3.099
-8.523 3.247
-8.523 3.395
-8.523 3.543
-8.523 3.691
-8.523 3.84
-8.523 3.988
-8.523 4.136
-8.523 4.284
-8.523 4.432
-8.523 4.58
-8.523 4.729
-8.351 -9.939
-8.351 -9.791
-8.351 -9.643
-8.351 -9.494
-8.351 -9.346
-8.351 -9.198
-8.351 -9.05
-8.351 -8.902
-8.351 -8.754
-8.351 -8.606
-8.351 -8.457
-8.351 -8.309
-8.351 -8.161
-8.351 -8.013
-8.351 -7.865
-8.351 -7.717
-8.351 -7.568
-8.351 -7.42
-8.351 -7.272
-8.351 -7.124
-8.351 -6.976
-8.351 -6.828
-8.351 -6.68
-8.351 -6.531
-8.351 -6.383
-8.351 -6.235
-8.351 -6.087
-8.351 -5.939
-8.351 -5.791
-8.351 -5.642
-8.351 -5.494
-8.351 -5.346
-8.351 -5.198
-8.351 -5.05
-8.351 -4.902
-8.351 -4.753
-8.351 -4.605
-8.351 -4.457
-8.351 -4.309
-8.351 -4.161
-8.351 -4.013
-8.351 -3.865
-8.351 -3.716
-8.351 -3.568
-8.351 -3.42
-8.351 -3.272
-8.351 -3.124
-8.351 -2.976
-8.351 -2.827
-8.351 -2.679
-8.351 -2.531
-8.351 -2.383
-8.351 -2.235
-8.351 -2.087
-8.351 -1.939
-8.351 -1.79
-8.351 -1.642
-8.351 -1.494
-8.351 -1.346
-8.351 -1.198
-8.351 -1.05
-8.351 -0.901
-8.351 -0.753
-8.351 -0.605
-8.351 -0.457
-8.351 -0.309
-8.351 -0.161
-8.351 -0.012
-8.351 0.136
-8.351 0.284
-8.351 0.432
-8.351 0.58
-8.351 0.728
-8.351 0.876
-8.351 1.025
-8.351 1.173
-8.351 1.321
-8.351 1.469
-8.351 1.617
-8.351 1.765
-8.351 1.914
-8.351 2.062
-8.351 2.21
-8.351 2.358
-8.351 2.506
-8.351 2.654
-8.351 2.802
-8.351 2.951
-8.351 3.099
-8.351 3.247
-8.351 3.395
-8.351 3.543
-8.351 3.691
-8.351 3.84
-8.351 3.988
-8.351 4.136
-8.351 4.284
-8.351 4.432
-8.351 4.58
-8.351 4.729
-8.179 -9.939
-8.179 -9.791
-8.179 -9.643
-8.179 -9.494
-8.179 -9.346
-8.179 -9.198
-8.179 -9.05
-8.179 -8.902
-8.179 -8.754
-8.179 -8.606
-8.179 -8.457
-8.179 -8.309
-8.179 -8.161
-8.179 -8.013
-8.179 -7.865
-8.179 -7.717
-8.179 -7.568
-8.179 -7.42
-8.179 -7.272
-8.179 -7.124
-8.179 -6.976
-8.179 -6.828
-8.179 -6.68
-8.179 -6.531
-8.179 -6.383
-8.179 -6.235
-8.179 -6.087
-8.179 -5.939
-8.179 -5.791
-8.179 -5.642
-8.179 -5.494
-8.179 -5.346
-8.179 -5.198
-8.179 -5.05
-8.179 -4.902
-8.179 -4.753
-8.179 -4.605
-8.179 -4.457
-8.179 -4.309
-8.179 -4.161
-8.179 -4.013
-8.179 -3.865
-8.179 -3.716
-8.179 -3.568
-8.179 -3.42
-8.179 -3.272
-8.179 -3.124
-8.179 -2.976
-8.179 -2.827
-8.179 -2.679
-8.179 -2.531
-8.179 -2.383
-8.179 -2.235
-8.179 -2.087
-8.179 -1.939
-8.179 -1.79
-8.179 -1.642
-8.179 -1.494
-8.179 -1.346
-8.179 -1.198
-8.179 -1.05
-8.179 -0.901
-8.179 -0.753
-8.179 -0.605
-8.179 -0.457
-8.179 -0.309
-8.179 -0.161
-8.179 -0.012
-8.179 0.136
-8.179 0.284
-8.179 0.432
-8.179 0.58
-8.179 0.728
-8.179 0.876
-8.179 1.025
-8.179 1.173
-8.179 1.321
-8.179 1.469
-8.179 1.617
-8.179 1.765
-8.179 1.914
-8.179 2.062
-8.179 2.21
-8.179 2.358
-8.179 2.506
-8.179 2.654
-8.179 2.802
-8.179 2.951
-8.179 3.099
-8.179 3.247
-8.179 3.395
-8.179 3.543
-8.179 3.691
-8.179 3.84
-8.179 3.988
-8.179 4.136
-8.179 4.284
-8.179 4.432
-8.179 4.58
-8.179 4.729
-8.007 -9.939
-8.007 -9.791
-8.007 -9.643
-8.007 -9.494
-8.007 -9.346
-8.007 -9.198
-8.007 -9.05
-8.007 -8.902
-8.007 -8.754
-8.007 -8.606
-8.007 -8.457
-8.007 -8.309
-8.007 -8.161
-8.007 -8.013
-8.007 -7.865
-8.007 -7.717
-8.007 -7.568
-8.007 -7.42
-8.007 -7.272
-8.007 -7.124
-8.007 -6.976
-8.007 -6.828
-8.007 -6.68
-8.007 -6.531
-8.007 -6.383
-8.007 -6.235
-8.007 -6.087
-8.007 -5.939
-8.007 -5.791
-8.007 -5.642
-8.007 -5.494
-8.007 -5.346
-8.007 -5.198
-8.007 -5.05
-8.007 -4.902
-8.007 -4.753
-8.007 -4.605
-8.007 -4.457
-8.007 -4.309
-8.007 -4.161
-8.007 -4.013
-8.007 -3.865
-8.007 -3.716
-8.007 -3.568
-8.007 -3.42
-8.007 -3.272
-8.007 -3.124
-8.007 -2.976
-8.007 -2.827
-8.007 -2.679
-8.007 -2.531
-8.007 -2.383
-8.007 -2.235
-8.007 -2.087
-8.007 -1.939
-8.007 -1.79
-8.007 -1.642
-8.007 -1.494
-8.007 -1.346
-8.007 -1.198
-8.007 -1.05
-8.007 -0.901
-8.007 -0.753
-8.007 -0.605
-8.007 -0.457
-8.007 -0.309
-8.007 -0.161
-8.007 -0.012
-8.007 0.136
-8.007 0.284
-8.007 0.432
-8.007 0.58
-8.007 0.728
-8.007 0.876
-8.007 1.025
-8.007 1.173
-8.007 1.321
-8.007 1.469
-8.007 1.617
-8.007 1.765
-8.007 1.914
-8.007 2.062
-8.007 2.21
-8.007 2.358
-8.007 2.506
-8.007 2.654
-8.007 2.802
-8.007 2.951
-8.007 3.099
-8.007 3.247
-8.007 3.395
-8.007 3.543
-8.007 3.691
-8.007 3.84
-8.007 3.988
-8.007 4.136
-8.007 4.284
-8.007 4.432
-8.007 4.58
-8.007 4.729
-7.835 -9.939
-7.835 -9.791
-7.835 -9.643
-7.835 -9.494
-7.835 -9.346
-7.835 -9.198
-7.835 -9.05
-7.835 -8.902
-7.835 -8.754
-7.835 -8.606
-7.835 -8.457
-7.835 -8.309
-7.835 -8.161
-7.835 -8.013
-7.835 -7.865
-7.835 -7.717
-7.835 -7.568
-7.835 -7.42
-7.835 -7.272
-7.835 -7.124
-7.835 -6.976
-7.835 -6.828
-7.835 -6.68
-7.835 -6.531
-7.835 -6.383
-7.835 -6.235
-7.835 -6.087
-7.835 -5.939
-7.835 -5.791
-7.835 -5.642
-7.835 -5.494
-7.835 -5.346
-7.835 -5.198
-7.835 -5.05
-7.835 -4.902
-7.835 -4.753
-7.835 -4.605
-7.835 -4.457
-7.835 -4.309
-7.835 -4.161
-7.835 -4.013
-7.835 -3.865
-7.835 -3.716
-7.835 -3.568
-7.835 -3.42
-7.835 -3.272
-7.835 -3.124
-7.835 -2.976
-7.835 -2.827
-7.835 -2.679
-7.835 -2.531
-7.835 -2.383
-7.835 -2.235
-7.835 -2.087
-7.835 -1.939
-7.835 -1.79
-7.835 -1.642
-7.835 -1.494
-7.835 -1.346
-7.835 -1.198
-7.835 -1.05
-7.835 -0.901
-7.835 -0.753
-7.835 -0.605
-7.835 -0.457
-7.835 -0.309
-7.835 -0.161
-7.835 -0.012
-7.835 0.136
-7.835 0.284
-7.835 0.432
-7.835 0.58
-7.835 0.728
-7.835 0.876
-7.835 1.025
-7.835 1.173
-7.835 1.321
-7.835 1.469
-7.835 1.617
-7.835 1.765
-7.835 1.914
-7.835 2.062
-7.835 2.21
-7.835 2.358
-7.835 2.506
-7.835 2.654
-7.835 2.802
-7.835 2.951
-7.835 3.099
-7.835 3.247
-7.835 3.395
-7.835 3.543
-7.835 3.691
-7.835 3.84
-7.835 3.988
-7.835 4.136
-7.835 4.284
-7.835 4.432
-7.835 4.58
-7.835 4.729
-7.663 -9.939
-7.663 -9.791
-7.663 -9.643
-7.663 -9.494
-7.663 -9.346
-7.663 -9.198
-7.663 -9.05
-7.663 -8.902
-7.663 -8.754
-7.663 -8.606
-7.663 -8.457
-7.663 -8.309
-7.663 -8.161
-7.663 -8.013
-7.663 -7.865
-7.663 -7.717
-7.663 -7.568
-7.663 -7.42
-7.663 -7.272
-7.663 -7.124
-7.663 -6.976
-7.663 -6.828
-7.663 -6.68
-7.663 -6.531
-7.663 -6.383
-7.663 -6.235
-7.663 -6.087
-7.663 -5.939
-7.663 -5.791
-7.663 -5.642
-7.663 -5.494
-7.663 -5.346
-7.663 -5.198
-7.663 -5.05
-7.663 -4.902
-7.663 -4.753
-7.663 -4.605
-7.663 -4.457
-7.663 -4.309
-7.663 -4.161
-7.663 -4.013
-7.663 -3.865
-7.663 -3.716
-7.663 -3.568
-7.663 -3.42
-7.663 -3.272
-7.663 -3.124
-7.663 -2.976
-7.663 -2.827
-7.663 -2.679
-7.663 -2.531
-7.663 -2.383
-7.663 -2.235
-7.663 -2.087
-7.663 -1.939
-7.663 -1.79
-7.663 -1.642
-7.663 -1.494
-7.663 -1.346
-7.663 -1.198
-7.663 -1.05
-7.663 -0.901
-7.663 -0.753
-7.663 -0.605
-7.663 -0.457
-7.663 -0.309
-7.663 -0.161
-7.663 -0.012
-7.663 0.136
-7.663 0.284
-7.663 0.432
-7.663 0.58
-7.663 0.728
-7.663 0.876
-7.663 1.025
-7.663 1.173
-7.663 1.321
-7.663 1.469
-7.663 1.617
-7.663 1.765
-7.663 1.914
-7.663 2.062
-7.663 2.21
-7.663 2.358
-7.663 2.506
-7.663 2.654
-7.663 2.802
-7.663 2.951
-7.663 3.099
-7.663 3.247
-7.663 3.395
-7.663 3.543
-7.663 3.691
-7.663 3.84
-7.663 3.988
-7.663 4.136
-7.663 4.284
-7.663 4.432
-7.663 4.58
-7.663 4.729
-7.491 -9.939
-7.491 -9.791
-7.491 -9.643
-7.491 -9.494
-7.491 -9.346
-7.491 -9.198
-7.491 -9.05
-7.491 -8.902
-7.491 -8.754
-7.491 -8.606
-7.491 -8.457
-7.491 -8.309
-7.491 -8.161
-7.491 -8.013
-7.491 -7.865
-7.491 -7.717
-7.491 -7.568
-7.491 -7.42
-7.491 -7.272
-7.491 -7.124
-7.491 -6.976
-7.491 -6.828
-7.491 -6.68
-7.491 -6.531
-7.491 -6.383
-7.491 -6.235
-7.491 -6.087
-7.491 -5.939
-7.491 -5.791
-7.491 -5.642
-7.491 -5.494
-7.491 -5.346
-7.491 -5.198
-7.491 -5.05
-7.491 -4.902
-7.491 -4.753
-7.491 -4.605
-7.491 -4.457
-7.491 -4.309
-7.491 -4.161
-7.491 -4.013
-7.491 -3.865
-7.491 -3.716
-7.491 -3.568
-7.491 -3.42
-7.491 -3.272
-7.491 -3.124
-7.491 -2.976
-7.491 -2.827
-7.491 -2.679
-7.491 -2.531
-7.491 -2.383
-7.491 -2.235
-7.491 -2.087
-7.491 -1.939
-7.491 -1.79
-7.491 -1.642
-7.491 -1.494
-7.491 -1.346
-7.491 -1.198
-7.491 -1.05
-7.491 -0.901
-7.491 -0.753
-7.491 -0.605
-7.491 -0.457
-7.491 -0.309
-7.491 -0.161
-7.491 -0.012
-7.491 0.136
-7.491 0.284
-7.491 0.432
-7.491 0.58
-7.491 0.728
-7.491 0.876
-7.491 1.025
-7.491 1.173
-7.491 1.321
-7.491 1.469
-7.491 1.617
-7.491 1.765
-7.491 1.914
-7.491 2.062
-7.491 2.21
-7.491 2.358
-7.491 2.506
-7.491 2.654
-7.491 2.802
-7.491 2.951
-7.491 3.099
-7.491 3.247
-7.491 3.395
-7.491 3.543
-7.491 3.691
-7.491 3.84
-7.491 3.988
-7.491 4.136
-7.491 4.284
-7.491 4.432
-7.491 4.58
-7.491 4.729
-7.319 -9.939
-7.319 -9.791
-7.319 -9.643
-7.319 -9.494
-7.319 -9.346
-7.319 -9.198
-7.319 -9.05
-7.319 -8.902
-7.319 -8.754
-7.319 -8.606
-7.319 -8.457
-7.319 -8.309
-7.319 -8.161
-7.319 -8.013
-7.319 -7.865
-7.319 -7.717
-7.319 -7.568
-7.319 -7.42
-7.319 -7.272
-7.319 -7.124
-7.319 -6.976
-7.319 -6.828
-7.319 -6.68
-7.319 -6.531
-7.319 -6.383
-7.319 -6.235
-7.319 -6.087
-7.319 -5.939
-7.319 -5.791
-7.319 -5.642
-7.319 -5.494
-7.319 -5.346
-7.319 -5.198
-7.319 -5.05
-7.319 -4.902
-7.319 -4.753
-7.319 -4.605
-7.319 -4.457
-7.319 -4.309
-7.319 -4.161
-7.319 -4.013
-7.319 -3.865
-7.319 -3.716
-7.319 -3.568
-7.319 -3.42
-7.319 -3.272
-7.319 -3.124
-7.319 -2.976
-7.319 -2.827
-7.319 -2.679
-7.319 -2.531
-7.319 -2.383
-7.319 -2.235
-7.319 -2.087
-7.319 -1.939
-7.319 -1.79
-7.319 -1.642
-7.319 -1.494
-7.319 -1.346
-7.319 -1.198
-7.319 -1.05
-7.319 -0.901
-7.319 -0.753
-7.319 -0.605
-7.319 -0.457
-7.319 -0.309
-7.319 -0.161
-7.319 -0.012
-7.319 0.136
-7.319 0.284
-7.319 0.432
-7.319 0.58
-7.319 0.728
-7.319 0.876
-7.319 1.025
-7.319 1.173
-7.319 1.321
-7.319 1.469
-7.319 1.617
-7.319 1.765
-7.319 1.914
-7.319 2.062
-7.319 2.21
-7.319 2.358
-7.319 2.506
-7.319 2.654
-7.319 2.802
-7.319 2.951
-7.319 3.099
-7.319 3.247
-7.319 3.395
-7.319 3.543
-7.319 3.691
-7.319 3.84
-7.319 3.988
-7.319 4.136
-7.319 4.284
-7.319 4.432
-7.319 4.58
-7.319 4.729
-7.148 -9.939
-7.148 -9.791
-7.148 -9.643
-7.148 -9.494
-7.148 -9.346
-7.148 -9.198
-7.148 -9.05
-7.148 -8.902
-7.148 -8.754
-7.148 -8.606
-7.148 -8.457
-7.148 -8.309
-7.148 -8.161
-7.148 -8.013
-7.148 -7.865
-7.148 -7.717
-7.148 -7.568
-7.148 -7.42
-7.148 -7.272
-7.148 -7.124
-7.148 -6.976
-7.148 -6.828
-7.148 -6.68
-7.148 -6.531
-7.148 -6.383
-7.148 -6.235
-7.148 -6.087
-7.148 -5.939
-7.148 -5.791
-7.148 -5.642
-7.148 -5.494
-7.148 -5.346
-7.148 -5.198
-7.148 -5.05
-7.148 -4.902
-7.148 -4.753
-7.148 -4.605
-7.148 -4.457
-7.148 -4.309
-7.148 -4.161
-7.148 -4.013
-7.148 -3.865
-7.148 -3.716
-7.148 -3.568
